,0,1,2
0,"February 28, 2005",0.780806,MXN Mexican Peso
0,"March 31, 2005",0.785669,MXN Mexican Peso
0,"April 30, 2005",0.773222,MXN Mexican Peso
0,"May 31, 2005",0.766697,MXN Mexican Peso
0,"June 30, 2005",0.766312,MXN Mexican Peso
0,"July 31, 2005",0.753611,MXN Mexican Peso
0,"August 31, 2005",0.76235,MXN Mexican Peso
0,"September 30, 2005",0.764917,MXN Mexican Peso
0,"October 31, 2005",0.754216,MXN Mexican Peso
0,"November 30, 2005",0.7354,MXN Mexican Peso
0,"December 31, 2005",0.74205,MXN Mexican Peso
0,"January 31, 2006",0.748888,MXN Mexican Peso
0,"February 28, 2006",0.741646,MXN Mexican Peso
0,"March 31, 2006",0.728117,MXN Mexican Peso
0,"April 30, 2006",0.735298,MXN Mexican Peso
0,"May 31, 2006",0.764506,MXN Mexican Peso
0,"June 30, 2006",0.740439,MXN Mexican Peso
0,"July 31, 2006",0.751108,MXN Mexican Peso
0,"August 31, 2006",0.762766,MXN Mexican Peso
0,"September 30, 2006",0.756105,MXN Mexican Peso
0,"October 31, 2006",0.753266,MXN Mexican Peso
0,"November 30, 2006",0.771959,MXN Mexican Peso
0,"December 31, 2006",0.785923,MXN Mexican Peso
0,"January 31, 2007",0.782585,MXN Mexican Peso
0,"February 28, 2007",0.782223,MXN Mexican Peso
0,"March 31, 2007",0.792145,MXN Mexican Peso
0,"April 30, 2007",0.826121,MXN Mexican Peso
0,"May 31, 2007",0.824412,MXN Mexican Peso
0,"June 30, 2007",0.841369,MXN Mexican Peso
0,"July 31, 2007",0.8673,MXN Mexican Peso
0,"August 31, 2007",0.830764,MXN Mexican Peso
0,"September 30, 2007",0.844477,MXN Mexican Peso
0,"October 31, 2007",0.897676,MXN Mexican Peso
0,"November 30, 2007",0.89882,MXN Mexican Peso
0,"December 31, 2007",0.872079,MXN Mexican Peso
0,"January 31, 2008",0.881419,MXN Mexican Peso
0,"February 29, 2008",0.908731,MXN Mexican Peso
0,"March 31, 2008",0.924613,MXN Mexican Peso
0,"April 30, 2008",0.930074,MXN Mexican Peso
0,"May 31, 2008",0.947824,MXN Mexican Peso
0,"June 30, 2008",0.950205,MXN Mexican Peso
0,"July 31, 2008",0.962141,MXN Mexican Peso
0,"August 31, 2008",0.886928,MXN Mexican Peso
0,"September 30, 2008",0.820147,MXN Mexican Peso
0,"October 31, 2008",0.698368,MXN Mexican Peso
0,"November 30, 2008",0.657614,MXN Mexican Peso
0,"December 31, 2008",0.671663,MXN Mexican Peso
0,"January 31, 2009",0.67825,MXN Mexican Peso
0,"February 28, 2009",0.649911,MXN Mexican Peso
0,"March 31, 2009",0.665408,MXN Mexican Peso
0,"April 30, 2009",0.714794,MXN Mexican Peso
0,"May 31, 2009",0.761852,MXN Mexican Peso
0,"June 30, 2009",0.8039,MXN Mexican Peso
0,"July 31, 2009",0.801809,MXN Mexican Peso
0,"August 31, 2009",0.835031,MXN Mexican Peso
0,"September 30, 2009",0.860661,MXN Mexican Peso
0,"October 31, 2009",0.904449,MXN Mexican Peso
0,"November 30, 2009",0.918268,MXN Mexican Peso
0,"December 31, 2009",0.901461,MXN Mexican Peso
0,"January 31, 2010",0.910971,MXN Mexican Peso
0,"February 28, 2010",0.885171,MXN Mexican Peso
0,"March 31, 2010",0.910915,MXN Mexican Peso
0,"April 30, 2010",0.925888,MXN Mexican Peso
0,"May 31, 2010",0.874617,MXN Mexican Peso
0,"June 30, 2010",0.853896,MXN Mexican Peso
0,"July 31, 2010",0.874687,MXN Mexican Peso
0,"August 31, 2010",0.900667,MXN Mexican Peso
0,"September 30, 2010",0.934946,MXN Mexican Peso
0,"October 31, 2010",0.980949,MXN Mexican Peso
0,"November 30, 2010",0.988948,MXN Mexican Peso
0,"December 31, 2010",0.992106,MXN Mexican Peso
0,"January 31, 2011",0.997458,MXN Mexican Peso
0,"February 28, 2011",1.00857,MXN Mexican Peso
0,"March 31, 2011",1.010227,MXN Mexican Peso
0,"April 30, 2011",1.057694,MXN Mexican Peso
0,"May 31, 2011",1.069041,MXN Mexican Peso
0,"June 30, 2011",1.0605,MXN Mexican Peso
0,"July 31, 2011",1.077977,MXN Mexican Peso
0,"August 31, 2011",1.049288,MXN Mexican Peso
0,"September 30, 2011",1.028416,MXN Mexican Peso
0,"October 31, 2011",1.013382,MXN Mexican Peso
0,"November 30, 2011",1.013919,MXN Mexican Peso
0,"December 31, 2011",1.014037,MXN Mexican Peso
0,"January 31, 2012",1.038605,MXN Mexican Peso
0,"February 29, 2012",1.072094,MXN Mexican Peso
0,"March 31, 2012",1.055216,MXN Mexican Peso
0,"April 30, 2012",1.035825,MXN Mexican Peso
0,"May 31, 2012",0.999002,MXN Mexican Peso
0,"June 30, 2012",0.996554,MXN Mexican Peso
0,"July 31, 2012",1.029849,MXN Mexican Peso
0,"August 31, 2012",1.048147,MXN Mexican Peso
0,"September 30, 2012",1.040441,MXN Mexican Peso
0,"October 31, 2012",1.029096,MXN Mexican Peso
0,"November 30, 2012",1.039525,MXN Mexican Peso
0,"December 31, 2012",1.045817,MXN Mexican Peso
0,"January 31, 2013",1.049211,MXN Mexican Peso
0,"February 28, 2013",1.032333,MXN Mexican Peso
0,"March 31, 2013",1.033905,MXN Mexican Peso
0,"April 30, 2013",1.037919,MXN Mexican Peso
0,"May 31, 2013",0.993495,MXN Mexican Peso
0,"June 30, 2013",0.944223,MXN Mexican Peso
0,"July 31, 2013",0.915825,MXN Mexican Peso
0,"August 31, 2013",0.904539,MXN Mexican Peso
0,"September 30, 2013",0.925886,MXN Mexican Peso
0,"October 31, 2013",0.951809,MXN Mexican Peso
0,"November 30, 2013",0.932589,MXN Mexican Peso
0,"December 31, 2013",0.898481,MXN Mexican Peso
0,"January 31, 2014",0.885959,MXN Mexican Peso
0,"February 28, 2014",0.895596,MXN Mexican Peso
0,"March 31, 2014",0.907179,MXN Mexican Peso
0,"April 30, 2014",0.931476,MXN Mexican Peso
0,"May 31, 2014",0.935072,MXN Mexican Peso
0,"June 30, 2014",0.936401,MXN Mexican Peso
0,"July 31, 2014",0.939235,MXN Mexican Peso
0,"August 31, 2014",0.930935,MXN Mexican Peso
0,"September 30, 2014",0.906378,MXN Mexican Peso
0,"October 31, 2014",0.876443,MXN Mexican Peso
0,"November 30, 2014",0.866082,MXN Mexican Peso
0,"December 31, 2014",0.824382,MXN Mexican Peso
0,"January 31, 2015",0.808002,MXN Mexican Peso
0,"February 28, 2015",0.779628,MXN Mexican Peso
0,"March 31, 2015",0.773236,MXN Mexican Peso
0,"April 30, 2015",0.772879,MXN Mexican Peso
0,"May 31, 2015",0.788624,MXN Mexican Peso
0,"June 30, 2015",0.770904,MXN Mexican Peso
0,"July 31, 2015",0.742075,MXN Mexican Peso
0,"August 31, 2015",0.730924,MXN Mexican Peso
0,"September 30, 2015",0.706281,MXN Mexican Peso
0,"October 31, 2015",0.720566,MXN Mexican Peso
0,"November 30, 2015",0.714379,MXN Mexican Peso
0,"December 31, 2015",0.724635,MXN Mexican Peso
0,"January 31, 2016",0.703091,MXN Mexican Peso
0,"February 29, 2016",0.712552,MXN Mexican Peso
0,"March 31, 2016",0.749411,MXN Mexican Peso
0,"April 30, 2016",0.766435,MXN Mexican Peso
0,"May 31, 2016",0.732371,MXN Mexican Peso
0,"June 30, 2016",0.739273,MXN Mexican Peso
0,"July 31, 2016",0.752822,MXN Mexican Peso
0,"August 31, 2016",0.762738,MXN Mexican Peso
0,"September 30, 2016",0.757159,MXN Mexican Peso
0,"October 31, 2016",0.761607,MXN Mexican Peso
0,"November 30, 2016",0.752025,MXN Mexican Peso
0,"December 31, 2016",0.733774,MXN Mexican Peso
0,"January 31, 2017",0.745303,MXN Mexican Peso
0,"February 28, 2017",0.766843,MXN Mexican Peso
0,"March 31, 2017",0.762076,MXN Mexican Peso
0,"April 30, 2017",0.753423,MXN Mexican Peso
0,"May 31, 2017",0.743242,MXN Mexican Peso
0,"June 30, 2017",0.755527,MXN Mexican Peso
0,"July 31, 2017",0.780004,MXN Mexican Peso
0,"August 31, 2017",0.791564,MXN Mexican Peso
0,"September 30, 2017",0.797674,MXN Mexican Peso
0,"October 31, 2017",0.778581,MXN Mexican Peso
0,"November 30, 2017",0.762175,MXN Mexican Peso
0,"December 31, 2017",0.765781,MXN Mexican Peso
0,"January 31, 2018",0.7954,MXN Mexican Peso
0,"February 28, 2018",0.786972,MXN Mexican Peso
0,"March 31, 2018",0.775811,MXN Mexican Peso
0,"April 30, 2018",0.768174,MXN Mexican Peso
0,"May 31, 2018",0.75304,MXN Mexican Peso
0,"June 30, 2018",0.749633,MXN Mexican Peso
0,"July 31, 2018",0.740481,MXN Mexican Peso
0,"August 31, 2018",0.732792,MXN Mexican Peso
0,"September 30, 2018",0.720047,MXN Mexican Peso
0,"October 31, 2018",0.710399,MXN Mexican Peso
0,"November 30, 2018",0.724688,MXN Mexican Peso
0,"December 31, 2018",0.716011,MXN Mexican Peso
0,"January 31, 2019",0.715311,MXN Mexican Peso
0,"February 28, 2019",0.714243,MXN Mexican Peso
0,"March 31, 2019",0.707874,MXN Mexican Peso
0,"April 30, 2019",0.711352,MXN Mexican Peso
0,"May 31, 2019",0.694645,MXN Mexican Peso
0,"June 30, 2019",0.694795,MXN Mexican Peso
0,"July 31, 2019",0.698253,MXN Mexican Peso
0,"August 31, 2019",0.67743,MXN Mexican Peso
0,"September 30, 2019",0.680854,MXN Mexican Peso
0,"October 31, 2019",0.680027,MXN Mexican Peso
0,"November 30, 2019",0.68277,MXN Mexican Peso
0,"December 31, 2019",0.688739,MXN Mexican Peso
0,"January 08, 2020",0.694128,MXN Mexican Peso
0,Average,{{results.average}},MXN Mexican Peso
0,{{point.Date}},{{point.Rate}},MXN Mexican Peso
0,Average,0.761312,MYR Malaysian Ringgit
0,"January 31, 1990",0.781105,MYR Malaysian Ringgit
0,"February 28, 1990",0.759321,MYR Malaysian Ringgit
0,"March 31, 1990",0.755618,MYR Malaysian Ringgit
0,"April 30, 1990",0.763662,MYR Malaysian Ringgit
0,"May 31, 1990",0.761055,MYR Malaysian Ringgit
0,"June 30, 1990",0.779029,MYR Malaysian Ringgit
0,"July 31, 1990",0.790762,MYR Malaysian Ringgit
0,"August 31, 1990",0.808713,MYR Malaysian Ringgit
0,"September 30, 1990",0.825116,MYR Malaysian Ringgit
0,"October 31, 1990",0.800595,MYR Malaysian Ringgit
0,"November 30, 1990",0.7729,MYR Malaysian Ringgit
0,"December 31, 1990",0.77019,MYR Malaysian Ringgit
0,"January 31, 1991",0.779295,MYR Malaysian Ringgit
0,"February 28, 1991",0.783505,MYR Malaysian Ringgit
0,"March 31, 1991",0.771067,MYR Malaysian Ringgit
0,"April 30, 1991",0.779468,MYR Malaysian Ringgit
0,"May 31, 1991",0.774268,MYR Malaysian Ringgit
0,"June 30, 1991",0.759815,MYR Malaysian Ringgit
0,"July 31, 1991",0.771559,MYR Malaysian Ringgit
0,"August 31, 1991",0.782345,MYR Malaysian Ringgit
0,"September 30, 1991",0.79369,MYR Malaysian Ringgit
0,"October 31, 1991",0.792505,MYR Malaysian Ringgit
0,"November 30, 1991",0.786595,MYR Malaysian Ringgit
0,"December 31, 1991",0.771224,MYR Malaysian Ringgit
0,"January 31, 1992",0.747557,MYR Malaysian Ringgit
0,"February 29, 1992",0.751784,MYR Malaysian Ringgit
0,"March 31, 1992",0.758645,MYR Malaysian Ringgit
0,"April 30, 1992",0.762405,MYR Malaysian Ringgit
0,"May 31, 1992",0.75587,MYR Malaysian Ringgit
0,"June 30, 1992",0.755605,MYR Malaysian Ringgit
0,"July 31, 1992",0.745065,MYR Malaysian Ringgit
0,"August 31, 1992",0.724786,MYR Malaysian Ringgit
0,"September 30, 1992",0.722548,MYR Malaysian Ringgit
0,"October 31, 1992",0.71481,MYR Malaysian Ringgit
0,"November 30, 1992",0.689837,MYR Malaysian Ringgit
0,"December 31, 1992",0.689736,MYR Malaysian Ringgit
0,"January 31, 1993",0.672974,MYR Malaysian Ringgit
0,"February 28, 1993",0.682937,MYR Malaysian Ringgit
0,"March 31, 1993",0.707752,MYR Malaysian Ringgit
0,"April 30, 1993",0.711545,MYR Malaysian Ringgit
0,"May 31, 1993",0.698585,MYR Malaysian Ringgit
0,"June 30, 1993",0.674918,MYR Malaysian Ringgit
0,"July 31, 1993",0.677876,MYR Malaysian Ringgit
0,"August 31, 1993",0.677364,MYR Malaysian Ringgit
0,"September 30, 1993",0.651667,MYR Malaysian Ringgit
0,"October 31, 1993",0.661,MYR Malaysian Ringgit
0,"November 30, 1993",0.66465,MYR Malaysian Ringgit
0,"December 31, 1993",0.673635,MYR Malaysian Ringgit
0,"January 31, 1994",0.696075,MYR Malaysian Ringgit
0,"February 28, 1994",0.716105,MYR Malaysian Ringgit
0,"March 31, 1994",0.71087,MYR Malaysian Ringgit
0,"April 30, 1994",0.715648,MYR Malaysian Ringgit
0,"May 31, 1994",0.724333,MYR Malaysian Ringgit
0,"June 30, 1994",0.732909,MYR Malaysian Ringgit
0,"July 31, 1994",0.734085,MYR Malaysian Ringgit
0,"August 31, 1994",0.7401,MYR Malaysian Ringgit
0,"September 30, 1994",0.742,MYR Malaysian Ringgit
0,"October 31, 1994",0.737875,MYR Malaysian Ringgit
0,"November 30, 1994",0.75492,MYR Malaysian Ringgit
0,"December 31, 1994",0.773886,MYR Malaysian Ringgit
0,"January 31, 1995",0.76469,MYR Malaysian Ringgit
0,"February 28, 1995",0.744726,MYR Malaysian Ringgit
0,"March 31, 1995",0.734517,MYR Malaysian Ringgit
0,"April 30, 1995",0.73564,MYR Malaysian Ringgit
0,"May 31, 1995",0.727164,MYR Malaysian Ringgit
0,"June 30, 1995",0.719591,MYR Malaysian Ringgit
0,"July 31, 1995",0.72792,MYR Malaysian Ringgit
0,"August 31, 1995",0.741365,MYR Malaysian Ringgit
0,"September 30, 1995",0.75371,MYR Malaysian Ringgit
0,"October 31, 1995",0.75699,MYR Malaysian Ringgit
0,"November 30, 1995",0.745343,MYR Malaysian Ringgit
0,"December 31, 1995",0.740525,MYR Malaysian Ringgit
0,"January 31, 1996",0.74171,MYR Malaysian Ringgit
0,"February 29, 1996",0.75557,MYR Malaysian Ringgit
0,"March 31, 1996",0.771362,MYR Malaysian Ringgit
0,"April 30, 1996",0.785664,MYR Malaysian Ringgit
0,"May 31, 1996",0.796995,MYR Malaysian Ringgit
0,"June 30, 1996",0.791215,MYR Malaysian Ringgit
0,"July 31, 1996",0.789741,MYR Malaysian Ringgit
0,"August 31, 1996",0.783045,MYR Malaysian Ringgit
0,"September 30, 1996",0.79279,MYR Malaysian Ringgit
0,"October 31, 1996",0.791791,MYR Malaysian Ringgit
0,"November 30, 1996",0.796837,MYR Malaysian Ringgit
0,"December 31, 1996",0.79661,MYR Malaysian Ringgit
0,"January 31, 1997",0.777557,MYR Malaysian Ringgit
0,"February 28, 1997",0.767679,MYR Malaysian Ringgit
0,"March 31, 1997",0.787471,MYR Malaysian Ringgit
0,"April 30, 1997",0.778682,MYR Malaysian Ringgit
0,"May 31, 1997",0.7751,MYR Malaysian Ringgit
0,"June 30, 1997",0.754224,MYR Malaysian Ringgit
0,"July 31, 1997",0.741986,MYR Malaysian Ringgit
0,"August 31, 1997",0.740362,MYR Malaysian Ringgit
0,"September 30, 1997",0.723095,MYR Malaysian Ringgit
0,"October 31, 1997",0.719714,MYR Malaysian Ringgit
0,"November 30, 1997",0.695256,MYR Malaysian Ringgit
0,"December 31, 1997",0.661873,MYR Malaysian Ringgit
0,"January 31, 1998",0.656585,MYR Malaysian Ringgit
0,"February 28, 1998",0.674363,MYR Malaysian Ringgit
0,"March 31, 1998",0.669627,MYR Malaysian Ringgit
0,"April 30, 1998",0.652309,MYR Malaysian Ringgit
0,"May 31, 1998",0.631235,MYR Malaysian Ringgit
0,"June 30, 1998",0.604559,MYR Malaysian Ringgit
0,"July 31, 1998",0.618022,MYR Malaysian Ringgit
0,"August 31, 1998",0.588838,MYR Malaysian Ringgit
0,"September 30, 1998",0.588862,MYR Malaysian Ringgit
0,"October 31, 1998",0.617852,MYR Malaysian Ringgit
0,"November 30, 1998",0.634942,MYR Malaysian Ringgit
0,"December 31, 1998",0.618205,MYR Malaysian Ringgit
0,"January 31, 1999",0.632438,MYR Malaysian Ringgit
0,"February 28, 1999",0.640356,MYR Malaysian Ringgit
0,"March 31, 1999",0.630812,MYR Malaysian Ringgit
0,"April 30, 1999",0.643106,MYR Malaysian Ringgit
0,"May 31, 1999",0.662591,MYR Malaysian Ringgit
0,"June 30, 1999",0.656407,MYR Malaysian Ringgit
0,"July 31, 1999",0.656213,MYR Malaysian Ringgit
0,"August 31, 1999",0.644636,MYR Malaysian Ringgit
0,"September 30, 1999",0.649619,MYR Malaysian Ringgit
0,"October 31, 1999",0.651144,MYR Malaysian Ringgit
0,"November 30, 1999",0.638834,MYR Malaysian Ringgit
0,"December 31, 1999",0.640753,MYR Malaysian Ringgit
0,"January 31, 2000",0.656473,MYR Malaysian Ringgit
0,"February 29, 2000",0.627936,MYR Malaysian Ringgit
0,"March 31, 2000",0.608637,MYR Malaysian Ringgit
0,"April 30, 2000",0.595797,MYR Malaysian Ringgit
0,"May 31, 2000",0.578235,MYR Malaysian Ringgit
0,"June 30, 2000",0.593783,MYR Malaysian Ringgit
0,"July 31, 2000",0.588344,MYR Malaysian Ringgit
0,"August 31, 2000",0.580595,MYR Malaysian Ringgit
0,"September 30, 2000",0.553183,MYR Malaysian Ringgit
0,"October 31, 2000",0.528437,MYR Malaysian Ringgit
0,"November 30, 2000",0.522436,MYR Malaysian Ringgit
0,"December 31, 2000",0.547552,MYR Malaysian Ringgit
0,"January 31, 2001",0.555634,MYR Malaysian Ringgit
0,"February 28, 2001",0.53462,MYR Malaysian Ringgit
0,"March 31, 2001",0.504155,MYR Malaysian Ringgit
0,"April 30, 2001",0.501531,MYR Malaysian Ringgit
0,"May 31, 2001",0.520594,MYR Malaysian Ringgit
0,"June 30, 2001",0.518121,MYR Malaysian Ringgit
0,"July 31, 2001",0.510379,MYR Malaysian Ringgit
0,"August 31, 2001",0.524508,MYR Malaysian Ringgit
0,"September 30, 2001",0.506944,MYR Malaysian Ringgit
0,"October 31, 2001",0.504499,MYR Malaysian Ringgit
0,"November 30, 2001",0.517075,MYR Malaysian Ringgit
0,"December 31, 2001",0.51426,MYR Malaysian Ringgit
0,"January 31, 2002",0.517389,MYR Malaysian Ringgit
0,"February 28, 2002",0.51305,MYR Malaysian Ringgit
0,"March 31, 2002",0.524835,MYR Malaysian Ringgit
0,"April 30, 2002",0.535586,MYR Malaysian Ringgit
0,"May 31, 2002",0.54908,MYR Malaysian Ringgit
0,"June 30, 2002",0.568429,MYR Malaysian Ringgit
0,"July 31, 2002",0.554785,MYR Malaysian Ringgit
0,"August 31, 2002",0.541266,MYR Malaysian Ringgit
0,"September 30, 2002",0.547205,MYR Malaysian Ringgit
0,"October 31, 2002",0.549886,MYR Malaysian Ringgit
0,"November 30, 2002",0.561445,MYR Malaysian Ringgit
0,"December 31, 2002",0.562633,MYR Malaysian Ringgit
0,"January 31, 2003",0.582156,MYR Malaysian Ringgit
0,"February 28, 2003",0.594415,MYR Malaysian Ringgit
0,"March 31, 2003",0.602405,MYR Malaysian Ringgit
0,"April 30, 2003",0.60854,MYR Malaysian Ringgit
0,"May 31, 2003",0.645614,MYR Malaysian Ringgit
0,"June 30, 2003",0.66493,MYR Malaysian Ringgit
0,"July 31, 2003",0.662814,MYR Malaysian Ringgit
0,"August 31, 2003",0.651724,MYR Malaysian Ringgit
0,"September 30, 2003",0.660245,MYR Malaysian Ringgit
0,"October 31, 2003",0.692937,MYR Malaysian Ringgit
0,"November 30, 2003",0.71572,MYR Malaysian Ringgit
0,"December 31, 2003",0.736881,MYR Malaysian Ringgit
0,"January 31, 2004",0.767829,MYR Malaysian Ringgit
0,"February 29, 2004",0.776447,MYR Malaysian Ringgit
0,"March 31, 2004",0.749381,MYR Malaysian Ringgit
0,"April 30, 2004",0.74861,MYR Malaysian Ringgit
0,"May 31, 2004",0.706948,MYR Malaysian Ringgit
0,"June 30, 2004",0.694808,MYR Malaysian Ringgit
0,"July 31, 2004",0.714939,MYR Malaysian Ringgit
0,"August 31, 2004",0.710277,MYR Malaysian Ringgit
0,"September 30, 2004",0.703539,MYR Malaysian Ringgit
0,"October 31, 2004",0.732149,MYR Malaysian Ringgit
0,"November 30, 2004",0.770377,MYR Malaysian Ringgit
0,"December 31, 2004",0.766064,MYR Malaysian Ringgit
0,"January 31, 2005",0.765886,MYR Malaysian Ringgit
0,"February 28, 2005",0.780806,MYR Malaysian Ringgit
0,"March 31, 2005",0.785669,MYR Malaysian Ringgit
0,"April 30, 2005",0.773222,MYR Malaysian Ringgit
0,"May 31, 2005",0.766697,MYR Malaysian Ringgit
0,"June 30, 2005",0.766312,MYR Malaysian Ringgit
0,"July 31, 2005",0.753611,MYR Malaysian Ringgit
0,"August 31, 2005",0.76235,MYR Malaysian Ringgit
0,"September 30, 2005",0.764917,MYR Malaysian Ringgit
0,"October 31, 2005",0.754216,MYR Malaysian Ringgit
0,"November 30, 2005",0.7354,MYR Malaysian Ringgit
0,"December 31, 2005",0.74205,MYR Malaysian Ringgit
0,"January 31, 2006",0.748888,MYR Malaysian Ringgit
0,"February 28, 2006",0.741646,MYR Malaysian Ringgit
0,"March 31, 2006",0.728117,MYR Malaysian Ringgit
0,"April 30, 2006",0.735298,MYR Malaysian Ringgit
0,"May 31, 2006",0.764506,MYR Malaysian Ringgit
0,"June 30, 2006",0.740439,MYR Malaysian Ringgit
0,"July 31, 2006",0.751108,MYR Malaysian Ringgit
0,"August 31, 2006",0.762766,MYR Malaysian Ringgit
0,"September 30, 2006",0.756105,MYR Malaysian Ringgit
0,"October 31, 2006",0.753266,MYR Malaysian Ringgit
0,"November 30, 2006",0.771959,MYR Malaysian Ringgit
0,"December 31, 2006",0.785923,MYR Malaysian Ringgit
0,"January 31, 2007",0.782585,MYR Malaysian Ringgit
0,"February 28, 2007",0.782223,MYR Malaysian Ringgit
0,"March 31, 2007",0.792145,MYR Malaysian Ringgit
0,"April 30, 2007",0.826121,MYR Malaysian Ringgit
0,"May 31, 2007",0.824412,MYR Malaysian Ringgit
0,"June 30, 2007",0.841369,MYR Malaysian Ringgit
0,"July 31, 2007",0.8673,MYR Malaysian Ringgit
0,"August 31, 2007",0.830764,MYR Malaysian Ringgit
0,"September 30, 2007",0.844477,MYR Malaysian Ringgit
0,"October 31, 2007",0.897676,MYR Malaysian Ringgit
0,"November 30, 2007",0.89882,MYR Malaysian Ringgit
0,"December 31, 2007",0.872079,MYR Malaysian Ringgit
0,"January 31, 2008",0.881419,MYR Malaysian Ringgit
0,"February 29, 2008",0.908731,MYR Malaysian Ringgit
0,"March 31, 2008",0.924613,MYR Malaysian Ringgit
0,"April 30, 2008",0.930074,MYR Malaysian Ringgit
0,"May 31, 2008",0.947824,MYR Malaysian Ringgit
0,"June 30, 2008",0.950205,MYR Malaysian Ringgit
0,"July 31, 2008",0.962141,MYR Malaysian Ringgit
0,"August 31, 2008",0.886928,MYR Malaysian Ringgit
0,"September 30, 2008",0.820147,MYR Malaysian Ringgit
0,"October 31, 2008",0.698368,MYR Malaysian Ringgit
0,"November 30, 2008",0.657614,MYR Malaysian Ringgit
0,"December 31, 2008",0.671663,MYR Malaysian Ringgit
0,"January 31, 2009",0.67825,MYR Malaysian Ringgit
0,"February 28, 2009",0.649911,MYR Malaysian Ringgit
0,"March 31, 2009",0.665408,MYR Malaysian Ringgit
0,"April 30, 2009",0.714794,MYR Malaysian Ringgit
0,"May 31, 2009",0.761852,MYR Malaysian Ringgit
0,"June 30, 2009",0.8039,MYR Malaysian Ringgit
0,"July 31, 2009",0.801809,MYR Malaysian Ringgit
0,"August 31, 2009",0.835031,MYR Malaysian Ringgit
0,"September 30, 2009",0.860661,MYR Malaysian Ringgit
0,"October 31, 2009",0.904449,MYR Malaysian Ringgit
0,"November 30, 2009",0.918268,MYR Malaysian Ringgit
0,"December 31, 2009",0.901461,MYR Malaysian Ringgit
0,"January 31, 2010",0.910971,MYR Malaysian Ringgit
0,"February 28, 2010",0.885171,MYR Malaysian Ringgit
0,"March 31, 2010",0.910915,MYR Malaysian Ringgit
0,"April 30, 2010",0.925888,MYR Malaysian Ringgit
0,"May 31, 2010",0.874617,MYR Malaysian Ringgit
0,"June 30, 2010",0.853896,MYR Malaysian Ringgit
0,"July 31, 2010",0.874687,MYR Malaysian Ringgit
0,"August 31, 2010",0.900667,MYR Malaysian Ringgit
0,"September 30, 2010",0.934946,MYR Malaysian Ringgit
0,"October 31, 2010",0.980949,MYR Malaysian Ringgit
0,"November 30, 2010",0.988948,MYR Malaysian Ringgit
0,"December 31, 2010",0.992106,MYR Malaysian Ringgit
0,"January 31, 2011",0.997458,MYR Malaysian Ringgit
0,"February 28, 2011",1.00857,MYR Malaysian Ringgit
0,"March 31, 2011",1.010227,MYR Malaysian Ringgit
0,"April 30, 2011",1.057694,MYR Malaysian Ringgit
0,"May 31, 2011",1.069041,MYR Malaysian Ringgit
0,"June 30, 2011",1.0605,MYR Malaysian Ringgit
0,"July 31, 2011",1.077977,MYR Malaysian Ringgit
0,"August 31, 2011",1.049288,MYR Malaysian Ringgit
0,"September 30, 2011",1.028416,MYR Malaysian Ringgit
0,"October 31, 2011",1.013382,MYR Malaysian Ringgit
0,"November 30, 2011",1.013919,MYR Malaysian Ringgit
0,"December 31, 2011",1.014037,MYR Malaysian Ringgit
0,"January 31, 2012",1.038605,MYR Malaysian Ringgit
0,"February 29, 2012",1.072094,MYR Malaysian Ringgit
0,"March 31, 2012",1.055216,MYR Malaysian Ringgit
0,"April 30, 2012",1.035825,MYR Malaysian Ringgit
0,"May 31, 2012",0.999002,MYR Malaysian Ringgit
0,"June 30, 2012",0.996554,MYR Malaysian Ringgit
0,"July 31, 2012",1.029849,MYR Malaysian Ringgit
0,"August 31, 2012",1.048147,MYR Malaysian Ringgit
0,"September 30, 2012",1.040441,MYR Malaysian Ringgit
0,"October 31, 2012",1.029096,MYR Malaysian Ringgit
0,"November 30, 2012",1.039525,MYR Malaysian Ringgit
0,"December 31, 2012",1.045817,MYR Malaysian Ringgit
0,"January 31, 2013",1.049211,MYR Malaysian Ringgit
0,"February 28, 2013",1.032333,MYR Malaysian Ringgit
0,"March 31, 2013",1.033905,MYR Malaysian Ringgit
0,"April 30, 2013",1.037919,MYR Malaysian Ringgit
0,"May 31, 2013",0.993495,MYR Malaysian Ringgit
0,"June 30, 2013",0.944223,MYR Malaysian Ringgit
0,"July 31, 2013",0.915825,MYR Malaysian Ringgit
0,"August 31, 2013",0.904539,MYR Malaysian Ringgit
0,"September 30, 2013",0.925886,MYR Malaysian Ringgit
0,"October 31, 2013",0.951809,MYR Malaysian Ringgit
0,"November 30, 2013",0.932589,MYR Malaysian Ringgit
0,"December 31, 2013",0.898481,MYR Malaysian Ringgit
0,"January 31, 2014",0.885959,MYR Malaysian Ringgit
0,"February 28, 2014",0.895596,MYR Malaysian Ringgit
0,"March 31, 2014",0.907179,MYR Malaysian Ringgit
0,"April 30, 2014",0.931476,MYR Malaysian Ringgit
0,"May 31, 2014",0.935072,MYR Malaysian Ringgit
0,"June 30, 2014",0.936401,MYR Malaysian Ringgit
0,"July 31, 2014",0.939235,MYR Malaysian Ringgit
0,"August 31, 2014",0.930935,MYR Malaysian Ringgit
0,"September 30, 2014",0.906378,MYR Malaysian Ringgit
0,"October 31, 2014",0.876443,MYR Malaysian Ringgit
0,"November 30, 2014",0.866082,MYR Malaysian Ringgit
0,"December 31, 2014",0.824382,MYR Malaysian Ringgit
0,"January 31, 2015",0.808002,MYR Malaysian Ringgit
